,PB0-5acc_X,PB5-10acc_X,PB0-5acc_Y,PB5-10acc_Y,PB0-5acc_Z,PB5-10acc_Z,PB0-5gyro_X,PB5-10gyro_X,PB0-5gyro_Y,PB5-10gyro_Y,PB0-5gyro_Z,PB5-10gyro_Z,PB0-5acc_xyz,PB5-10acc_xyz,FE_acc_X,FE_acc_Y,FE_acc_Z,FE_gyro_X,FE_gyro_Y,FE_gyro_Z,FE_acc_xyz,En_acc_X,En_acc_Y,En_acc_Z,En_gyro_X,En_gyro_Y,En_gyro_Z,En_acc_xyz
53493,19282.77175822733,21.999552358696405,53734.105636980676,11.405424579144883,21047.82681581621,0.2951031361523993,28723.857800255784,99.13735630267354,64238.399035097274,166.83545932194883,103545.83274398213,769.7953346769903,94564.98447768585,0.23318196606352293,2.419335334273564,2.4307759939897164,2.9813200019925827,1.5156445597932415,1.6436667036954886,1.7860338832300635,3.371410032466499,20.75441864072895,9.824661343312215,0.10654175591653357,800.4958063826894,2186.665283685877,4859.615096245364,0.0297242373224896
53494,15310.750362516363,0.21687817492723735,57906.20568666001,0.1268067444072879,21358.58670575372,0.04707834303970452,2064.6706397979174,45.503510004231224,456.2542659453311,48.67762286772638,3549.928295200395,46.793162643737304,94580.32404121861,0.10381685519034009,2.161766041379752,2.723148422757946,1.9755027961567662,2.6441616556763834,3.119319223181414,1.7149810992279904,3.427255445492831,0.2058286464280174,0.06925330689340362,0.028931185715726313,15.341638987626986,18.74681739603365,34.549128838645764,0.010269426620209755
53495,15044.703405452325,0.12560478420965612,58311.28197743997,0.09152268652434668,21218.273070114134,0.04714107941976367,2591.24185596136,36.18842316874806,429.16021159070306,52.45906049131657,8514.535263873573,30.906183476320443,94575.97180100656,0.1424696252684925,2.2208666455734623,3.404095011073218,2.03430248103568,2.892687461844672,2.973411583195718,2.4435257251478877,3.182701753785124,0.0597745383450146,0.02337343412793819,0.03798061236506212,14.672757997785675,10.309873162014641,19.793562923683545,0.01610011967151105
53496,15225.700594087086,0.06560249526610164,58194.41164495482,0.11036364562642698,21193.16899915999,0.06407197826089,1664.1478658533754,20.956731679309815,662.6109425356432,20.300361177868748,8571.800150852012,35.11360819767731,94613.96480378916,0.18385855835178375,2.2758811843423676,3.629532401781241,3.065688110024114,3.13699627508969,3.1795800044285327,2.5191294826398445,3.2821066295940584,0.02632140986872235,0.016522497861560157,0.01582574875835705,7.23748033331391,4.657242196453199,12.948926830215802,0.0179190633232605
53497,15164.180303798677,0.10051110544622417,58103.89274038415,0.0684694759586583,21348.759929974407,0.07121154199595506,2438.2322402470786,21.22502200355043,422.28360066883744,28.564243971038632,6243.815092927012,19.682752578392034,94617.78905762295,0.14857191805289024,2.872114243262059,3.3792713808601813,2.5117166260376136,2.0295536264903618,2.9371243082220793,2.468013947966005,3.1810335289486518,0.019247108813740428,0.022354344222019203,0.02874718204470361,14.748588854573349,6.106435133927704,12.536503311772815,0.01411588792034949
53498,14955.315436470513,0.07223522952584671,58640.25061814721,0.057426496277895256,21017.517472953146,0.04836434389782412,2771.5694575263647,21.816552416140823,217.1383125154173,34.65995208518675,6312.288166416381,13.8587938124779,94615.59086920283,0.08463167227942238,2.542477168885424,1.3586061965879914,1.0497985607244629,1.7479050218412213,2.761432378567581,2.421189547222923,3.5009447942186824,0.01991672549608658,0.06701354465900206,0.08306332696281496,25.215966435522414,5.73279723403842,10.133908280403237,0.010140792131965205
53499,14787.903247111422,0.04363869726704761,59057.71326216064,0.058178638889263994,20755.593568269513,0.03066953588805038,1634.6801493625076,17.463914032678385,299.5493619628644,19.065405226146282,6439.478444884453,16.533288052823497,94601.76490187984,0.07375716504525913,2.9740403266886197,2.9600223919720126,2.664364106368326,2.6824330962911946,2.854229356870976,3.223438747807028,3.173709221589647,0.009976228109663783,0.019681609694224105,0.012257644342282898,15.04805858244469,4.452856282656411,4.597680787832873,0.00906564101153429
53500,14820.28440038819,0.05338588213645978,58808.84597017195,0.07814510742618479,20947.421043511786,0.04957699144163431,1556.0605323568998,14.840058294664052,568.8777500684431,12.399876518024982,8201.998817485464,11.561105377010584,94577.06029260611,0.12441367606459132,2.864374850695211,3.3575935139180304,3.23343945878398,3.0563233194882877,2.995197022372441,2.084598602875348,3.253486427270048,0.01477188349612835,0.013590572285226775,0.010733356402943034,3.9155449371637228,3.828883320707807,9.219975525901756,0.010153432443068025
53501,14964.299208823122,0.06287508255099551,58489.35607360262,0.07390180225204993,21122.78481239056,0.045795530003794375,1613.0352652456972,15.251461400713392,602.2116607420194,14.519105547234751,8986.082924776687,13.965151103499851,94576.92385966679,0.12741509178105898,3.3808547442884267,3.1284327349219354,2.799767705146746,3.3503822378526564,3.441668784417373,2.8832462199753928,2.7207608909196423,0.013798842276311693,0.012822361735541446,0.010587662945876597,2.7121030242992843,3.1535380611075494,6.635199968921783,0.009900294663975375
53502,14993.463002979717,0.11436800648399004,58209.4815381849,0.1765523709241007,21415.36533514524,0.11138725403573385,10370.097557978692,43.90637299735461,24901.69542756469,28.321348339926278,6964.596600426831,141.90880616960382,94623.86046366821,0.1260389862872719,2.306536685696316,2.4404685172385836,2.923832743904697,1.6030211850603624,1.618296564868344,1.7693531005389338,3.54641199377654,0.1633947821847694,0.13854148467981092,0.06102071897057118,608.1285239787892,1181.3376842841328,452.3992929704951,0.014419722237551526
53503,14935.94964537952,0.07731647692110777,57401.30176369214,0.13915308890580871,22284.38504782023,0.09611071943797826,11998.937379237468,251.13427798535184,25846.81307052163,547.3595109778421,9570.602885816783,273.5960742635827,94631.29357958262,0.1241787328214161,1.6993689337190039,1.966676831605284,0.7595651725637873,1.543398067754965,1.7873548349079817,1.7580305364066595,3.5703426927076056,0.21194089298289542,0.21179023161778548,0.2205298327712086,802.4872987199658,1520.2905502787332,589.3390051084824,0.015955932497940507
53504,14741.28513798356,0.22489879350194897,57577.45062441812,0.6073193271503153,22500.81571354839,0.055400700998785815,14201.097268694151,848.9346719978704,22288.646482237127,857.4715057549729,59416.503182588465,8488.131410090029,94827.8866826838,0.6059391354112743,2.3216145482021195,2.600867337388198,1.0372171461939712,2.1694901991578623,2.0500475184032725,3.558785208110624,3.729416592971644,0.3470378021908852,0.16886435340477288,0.10006006896921259,496.9417166831768,999.8523939941343,1958.1933298370338,0.08412086211846638
53505,17737.586251697932,2.4826269735848183,54383.03860726104,2.097419378341097,22300.45817717659,0.6079861117088705,48020.308036673705,1572.8188071021675,71689.16553078256,4009.3733270813177,273718.92036308197,5173.7666886850175,94590.82448981413,1.933111234380932,1.3496143661646722,1.8407663141080464,2.6386321223017717,2.4447671769392723,2.566064073292547,2.208559183903672,2.998936946138509,6.929360235984399,4.257297999898979,0.21353205660744576,2461.6281724064247,4348.079140687218,15010.006145718002,0.3231067548625733
53506,19821.10643926206,3.0991867155479995,53113.31104282529,1.8401216390948376,21453.36959998693,0.7254272188966591,46426.38952280107,2215.801332227331,73916.47550162114,2268.045374271813,237888.91120543997,13495.83431438506,94488.51395146173,1.8513062258430575,2.619402483706213,2.2587321521636734,1.4155946689264758,2.397064628034339,1.6901345484999808,2.0110323257490164,3.374447818121476,2.9455884698954553,3.1369954703444587,0.6612253124393048,2547.5508575646327,4785.318742109045,16314.44792261523,0.3195459188498028
53507,17916.954475329807,0.7162763406579836,56490.88345783767,0.4131453104659236,20290.319483813404,0.14421993083313633,11413.155097046052,82.5044058510749,18041.86647952955,1436.9444255853114,38704.824743277015,5334.925073861236,94715.94939715386,0.39456216714722897,2.7343630493912694,2.8270502611008475,3.4726157324962723,2.156680286704706,2.48765949578311,2.681361372516029,3.2774545895088596,0.8120205244569799,0.32733383691046236,0.031118593842277383,500.16912767321253,1243.8598683060425,2875.6911135714695,0.08889124858042677
