,window_ID,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,acc_xyz
10904,171,-10.268730920410157,0.5901707092285156,-3.440467785644531,35.221374045801525,35.00763358778626,11.63358778625954,10.845826605928966
10905,171,-10.612298858642578,0.9169792358398436,-3.6427778259277344,32.0,27.81679389312977,10.564885496183209,11.25751163771012
10906,171,-10.748768353271483,1.045069024658203,-3.7229835815429686,23.862595419847327,23.557251908396942,9.98473282442748,11.423169311842887
10907,171,-10.8409451171875,1.1324573852539062,-3.778050219726562,19.29770992366412,18.900763358778622,9.32824427480916,11.5361264827525
10908,171,-10.893617553710936,1.1875240234375,-3.828328454589844,14.488549618320612,13.938931297709924,8.580152671755725,11.60763608444814
10909,171,-10.945092889404297,1.2018892333984377,-3.81156904296875,4.580152671755725,3.694656488549618,6.687022900763359,11.651937806921444
10910,171,-10.937910284423827,1.1815385192871093,-3.782838623046875,-0.2442748091603053,-1.450381679389313,5.66412213740458,11.633734684557616
10911,171,-10.90439146118164,1.1623849060058593,-3.754108203125,-4.824427480916031,-6.534351145038168,4.610687022900764,11.590954240664214
10912,171,-10.845733520507812,1.1923124267578125,-3.706224169921875,-9.16030534351145,-11.404580152671755,3.633587786259542,11.523352034828276
10913,171,-10.664971295166016,1.2246341491699215,-3.660734338378906,-17.236641221374047,-20.16793893129771,1.984732824427481,11.34205966402111
10914,171,-10.57878003540039,1.2294225524902342,-3.598485095214844,-21.282442748091604,-24.0,1.297709923664122,11.241492864848553
10915,171,-10.499771380615234,1.218648645019531,-3.5134909362792968,-25.236641221374047,-27.46564885496183,0.7480916030534351,11.138892320357147
10916,171,-10.429142431640624,1.1420341918945311,-3.296815686035156,-29.06870229007633,-30.6412213740458,0.3053435114503817,10.997283647455427
10917,171,-10.17655415649414,1.0031704956054688,-3.028665100097656,-39.02290076335878,-38.6412213740458,-0.366412213740458,10.664962158013548
10918,171,-10.06881508178711,0.9169792358398436,-2.888604302978516,-41.7557251908397,-40.70229007633588,-0.3206106870229007,10.51503318536708
10919,171,-9.962273107910155,0.8379705810546875,-2.588131994628906,-44.13740458015267,-42.38167938931298,-0.1526717557251908,10.327028003880148
10920,171,-9.757568865966796,0.6093243225097655,-2.418143676757812,-48.03053435114504,-44.80916030534351,0.4732824427480916,10.071188864554689
10921,171,-9.651026892089844,0.4680664245605468,-2.2361843505859373,-49.43511450381679,-45.57251908396947,0.900763358778626,9.917758148868508
10922,171,-9.5384994140625,0.3196259216308593,-2.0458453186035155,-50.38167938931298,-45.96946564885496,1.3893129770992367,9.760666722591289
10923,171,-9.422380633544922,0.0514753356933593,-1.6699556579589845,-50.83969465648855,-46.03053435114504,1.923664122137405,9.569360397285514
10924,171,-9.169792358398436,-0.0730231506347656,-1.4820108276367188,-50.47328244274809,-45.11450381679389,2.9618320610687023,9.289067787991616
10925,171,-9.039308367919922,-0.201112939453125,-1.2856862915039062,-49.770992366412216,-44.12213740458015,3.3435114503816794,9.132498640838865
10926,171,-8.911218579101561,-0.3567360473632812,-1.0690110412597655,-48.74809160305343,-42.77862595419848,3.5267175572519083,8.982196934956866
10927,171,-8.517372406005858,-0.9923965881347656,-0.3148375183105468,-42.90076335877863,-36.27480916030535,3.267175572519084,8.580769566517183
10928,171,-8.263587030029296,-1.3299790222167969,0.1077390747070312,-35.37404580152672,-29.32824427480916,2.8244274809160306,8.370622587993314
