,mean_gyro_Z,max_gyro_X,max_gyro_Y,max_gyro_Z,var_gyro_X,var_gyro_Y,var_gyro_Z,median_gyro_Z,per75_gyro_Z,per_range_gyro_X,per_range_gyro_Y,per_range_gyro_Z,RMS_gyro_X,RMS_gyro_Y,coef_gyro_xy,PB5-10gyro_Y,PB5-10gyro_Z,PB10-15gyro_Z,PB15-20gyro_Z,PB30-35gyro_Z,PB40-45gyro_Z,PB45-50gyro_Z,En_gyro_Y,En_gyro_Z
1557,0.7919847328244275,32.94656488549618,36.74809160305343,2.122137404580153,558.9254375382409,626.901444408834,0.6270868539129422,0.7786259541984732,1.5877862595419847,44.2442748091603,44.30152671755725,1.4770992366412214,23.866748996272392,25.998618532684862,0.9973775098249464,246340.56093925153,118.89922420075014,158.17300858091542,3.1318979491358614,6.304195514303954,5.7117411227448525,1.8770481230288343,21371.356416681236,21.357294640949437
1558,-0.042461832061068655,32.94656488549618,36.74809160305343,1.816793893129771,309.922052318848,394.91536928755613,1.5246741794621528,-0.08396946564885499,0.8167938931297709,33.37404580152672,37.278625954198475,1.9389312977099236,20.33692677331802,23.201490005029207,0.9932840589078741,185908.55827661278,490.66785221804975,179.05402346873757,29.6900760332872,15.058592662017894,7.795881397628218,5.291881304529731,13475.395901559743,51.932187323971036
1559,-1.7041984732824427,22.38167938931298,18.946564885496183,-0.1984732824427481,103.28678558031291,106.05592053748325,0.6303354990967892,-1.732824427480916,-1.1679389312977098,13.442748091603054,14.591603053435117,1.2862595419847327,11.93477242776382,12.37410201728687,0.9963861617101399,43954.101202581565,293.03360203117217,22.872879014906147,0.19954961808894348,1.9083260739199963,0.7508077953793459,0.06844742801285057,3618.792735466076,21.510976438824468
1560,-1.1693702290076335,1.7251908396946565,2.9618320610687023,0.3053435114503817,39.622151062001045,49.33239954511684,1.3933462411135715,-0.9618320610687021,-0.07251908396946563,6.774809160305344,8.335877862595419,2.3816793893129766,7.381750435806729,7.767669301786249,0.9988808344482606,16232.41488876132,602.1911012658754,59.02185201292881,12.013171037311965,6.988365778686408,3.823893926248192,0.760240345677791,1677.766392789853,47.46382300953713
1561,1.0176526717557253,1.7251908396946565,2.9618320610687023,5.374045801526718,25.936810755492097,21.839374162344853,3.309314861823321,0.29770992366412213,0.8473282442748091,0.5572519083969465,0.46564885496183206,0.881679389312977,5.2210029554305155,4.673267853869211,0.9969094960528128,3398.5936529765786,821.6994277194625,540.9367982591401,123.45199185108078,64.04237297304999,19.809532202052623,4.274543166629566,743.3173047413708,112.24463220869026
1562,3.5276717557251906,34.35114503816794,36.79389312977099,7.557251908396947,264.4297972146145,284.0121421300478,4.506554651535459,4.870229007633588,5.0,27.786259541984727,29.809160305343514,4.106870229007633,19.68598838776199,21.159112733925415,0.9988752488211623,123217.84573615706,1486.6010346610653,382.1281407240567,108.14981707590026,49.887983688182985,26.15210616454833,13.414659886467923,9681.008783481928,153.78988792416916
1563,3.784351145038168,34.38167938931298,36.79389312977099,7.557251908396947,153.84523046442513,168.16993815009323,1.9762506555562034,3.3587786259541987,4.923664122137405,18.183206106870227,20.29007633587786,1.9694656488549618,25.12603768888912,27.323561771003696,0.9967148372630581,73159.59403123592,510.7736476929728,230.1200519873889,6.440456085760959,39.61759664677596,42.739175461761285,9.00576755395206,5738.417901054717,66.40383816016939
1564,1.8940839694656488,34.38167938931298,36.19847328244275,3.3740458015267176,648.3160764232854,728.9540325356186,0.8977614576656372,1.7709923664122136,2.9389312977099236,50.40839694656489,55.60687022900764,1.732824427480916,25.877839795977255,27.293077425333692,0.9991583887790615,306640.8264987704,220.6642019207034,171.1539280627888,16.397608398349593,8.251498919835981,8.870990575036785,2.072801319809692,24856.03631490006,30.583423654410193
1565,1.158874045801527,26.44274809160305,32.656488549618324,2.7022900763358777,360.0167230566401,421.6961633573219,0.5194534027008916,1.1832061068702289,1.702290076335878,29.641221374045802,29.6793893129771,1.1603053435114505,23.144223686045695,24.512081255952086,0.9981151325409613,171054.0769958564,183.80026048971038,54.89242272556463,12.881106073731631,2.8187630805527815,1.725498567297289,0.6053057134391182,14376.367562107882,17.708851465532316
1566,2.192270992366412,33.3587786259542,41.038167938931295,4.061068702290076,361.7683425991347,497.5309310992221,1.6396314226298,2.6106870229007635,3.2938931297709924,30.64885496183206,37.99236641221374,2.221374045801527,22.921409427416744,27.253644742298402,0.9981044685242605,226188.2710836571,610.7185534287222,148.33796050816,35.79108928990793,7.621331512446055,2.2452179672646464,1.0171394568117813,16973.642763630716,55.950352543558076
1567,0.9494274809160306,34.03053435114504,41.038167938931295,4.061068702290076,386.1183315366237,506.29645321331805,5.9106176432026105,1.4885496183206106,3.2938931297709924,14.63358778625954,19.496183206106878,4.6106870229007635,27.797859282903058,32.140232940217324,0.9965752042607414,105719.84857334252,2328.2647461025654,431.41773906041726,0.5171309667988275,28.714350487178514,26.474947621752275,0.43522602631623214,17281.48285064973,200.8823417438765
